Date,z_rotation,z_k_shape,BEDI_equal_weight,BEDI_pca
2012-12-31,0.15944177816866545,1.7419748142996754,0.9507082962341704,-0.00408835485052186
2013-03-31,0.45864043656142833,1.7722954129651942,1.1154679247633112,0.2041911188406144
2013-06-30,0.4593751064038294,1.6354160506468218,1.0473955785253257,0.31646507075600633
2013-09-30,0.5636480274621605,1.6048479451811193,1.0842479863216399,0.4446838577357663
2013-12-31,0.696809983061503,1.608644352625521,1.152727167843512,0.5950131288201703
2014-03-31,0.7782146713531451,1.6446852884523964,1.2114499799027707,0.7026402425110589
2014-06-30,0.8731699504319363,1.7107761882636567,1.2919730693477964,0.8287754992965113
2014-09-30,0.7933342440556633,1.677990382941439,1.2356623134985512,0.8054102403163319
2014-12-31,0.8649545413097827,1.7099065863689715,1.287430563839377,0.9007259446283353
2015-03-31,0.8620156804451438,1.6777887200202584,1.2699022002327012,0.9207049602552861
2015-06-30,0.8540709340459326,1.678320361046448,1.2661956475461904,0.9205545826295157
2015-09-30,0.6231226157356077,1.5560389519485625,1.089580783842085,0.6954185077153475
2015-12-31,0.7075254879318293,1.5311966426090216,1.1193610652704256,0.774770556629755
2016-03-31,0.6843540933004245,1.507510312787336,1.0959322030438803,0.7454908984474125
2016-06-30,0.7985233652378729,1.5454440166937617,1.1719836909658174,0.850998870166904
2016-09-30,0.7869943016948627,1.4915740987766322,1.1392842002357475,0.8317668734203124
2016-12-31,0.5889213593363423,1.4399197297197692,1.0144205445280559,0.6272981816054963
2017-03-31,0.5808512790232959,1.4201554331520894,1.0005033560876926,0.6126563301402841
2017-06-30,0.6100989040936836,1.3713853991040177,0.9907421515988506,0.6354241388934072
2017-09-30,0.5540535638354209,1.3540362390382967,0.9540449014368588,0.573517789091875
2017-12-31,0.5777812704976301,1.3669492881592404,0.9723652793284352,0.590876608135734
2018-03-31,0.3729389362964035,1.261352795833772,0.8171458660650878,0.3841459957797396
2018-06-30,0.37383486518767156,1.1882062363459696,0.7810205507668205,0.38384911459642207
2018-09-30,0.5060852945702992,1.2645904069776621,0.8853378507739806,0.5095682646679365
2018-12-31,-0.06705979148126444,1.0145332384450718,0.4737367234819037,-0.05577060317947205
2019-03-31,0.35986953532057214,1.1832824853072235,0.7715760103138978,0.36371158973024914
2019-06-30,0.5344707219096257,1.171511088396564,0.8529909051530948,0.535125094985036
2019-09-30,0.47357572156924665,1.0717256559058383,0.7726506887375425,0.4774096429830272
2019-12-31,0.3791370189021961,1.121246973145266,0.750191996023731,0.3785433378089419
2020-03-31,-0.6910674750647638,0.6674273758098945,-0.011820049627434659,-0.6843752087346551
2020-06-30,-0.5262630967285219,0.8122447999734851,0.1429908516224816,-0.5317769529612173
2020-09-30,-0.49672294630115854,0.8068718335927957,0.15507444364581857,-0.510250949596047
2020-12-31,-0.4112245530536475,0.9503310163379676,0.26955323164216005,-0.4230706229144176
2021-03-31,-0.7579604717375608,0.9432373812694876,0.09263845476596344,-0.7717418430338054
2021-06-30,-0.7777977070856543,0.9660269512227455,0.0941146220685456,-0.7899162553741728
2021-09-30,-0.9033787946052337,0.9290740946813102,0.012847650038038227,-0.917734467171351
2021-12-31,-1.1013861858752667,0.952204954691155,-0.07459061559205588,-1.1080824062562002
2022-03-31,-1.3732836864407478,0.7962050001122118,-0.288539343164268,-1.396182168438456
2022-06-30,-1.7428769080037778,0.40129905200359417,-0.6707889280000918,-1.8436336607779826
2022-09-30,-1.767442373693918,0.42972121674074126,-0.6688605784765884,-1.865066983926258
2022-12-31,-1.3479519767256125,0.5789900832514445,-0.384480946737084,-1.4177421597995843
2023-03-31,-0.9151966912735722,0.636678845609058,-0.1392589228322571,-0.9843315587343269
2023-06-30,-0.751061637280597,0.6334009142924635,-0.058830361494066785,-0.8278350999699334
2023-09-30,-0.6234367175520698,0.5997678548782872,-0.011834431336891271,-0.7176524080970311
2023-12-31,-0.46542027319125195,0.7186639235081436,0.1266218251584458,-0.5292932570907875
2024-03-31,-0.42352950330692807,0.8061575071542686,0.19131400192367026,-0.45946470232908937
2024-06-30,-0.27652759231374796,0.7709280728551566,0.24720024027070434,-0.3322788296060878
2024-09-30,-0.055733654948213564,0.9191328912270231,0.4316996181394048,-0.074109975702196
2024-12-31,-0.1238578071280181,0.9131820958051992,0.39466214433859054,-0.1397103108153632
2025-03-31,-0.18747012238965635,0.8768243828690596,0.34467713023970165,-0.21123474899278352
2025-06-30,-0.031663289428178386,0.9630561861274546,0.4656964483496381,-0.0351322032181534
2025-09-30,0.1182428650417061,1.0785977173826753,0.5984202912121906,0.14464984234117678
2025-12-31,0.16723201965755466,1.131454229188494,0.6493431244230243,0.2075938058096704
2026-03-31,0.018071341330588415,1.0619383833447804,0.5400048623376844,0.043422867616044525
